"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"7157","sp|P55196-1|AFAD_HUMAN;sp|P55196-2|AFAD_HUMAN;sp|P55196-3|AFAD_HUMAN;sp|P55196-5|AFAD_HUMAN;sp|P55196-6|AFAD_HUMAN;sp|P55196|AFAD_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.883333333333333,0.116666666666667
"7158","sp|P55196-1|AFAD_HUMAN;sp|P55196-2|AFAD_HUMAN;sp|P55196-3|AFAD_HUMAN;sp|P55196-5|AFAD_HUMAN;sp|P55196-6|AFAD_HUMAN;sp|P55196|AFAD_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.94143239628535,1.52557988514477,-0.617098065760097,21,0.543803555439651,0.636156468656682,NA,0.866666666666667,0.133333333333333
"7159","sp|P55196-1|AFAD_HUMAN;sp|P55196-2|AFAD_HUMAN;sp|P55196-3|AFAD_HUMAN;sp|P55196-5|AFAD_HUMAN;sp|P55196-6|AFAD_HUMAN;sp|P55196|AFAD_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.52048745359671,1.4709687611641,1.03366400003861,21,0.313051072234399,0.426126820312274,NA,0.743589743589744,0.179487179487179
"7160","sp|P55196-1|AFAD_HUMAN;sp|P55196-2|AFAD_HUMAN;sp|P55196-3|AFAD_HUMAN;sp|P55196-5|AFAD_HUMAN;sp|P55196-6|AFAD_HUMAN;sp|P55196|AFAD_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.756410256410256,0.166666666666667
"7161","sp|P55209|NP1L1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.83495303438527,0.503573822305011,5.62966720829296,63,4.477098802802e-07,4.54998180656855e-06,NA,0.537037037037037,0.47037037037037
"7162","sp|P55209|NP1L1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.00051941836691,0.491437729922432,-6.10559433204387,63,7.01415574511088e-08,1.08545796332756e-06,NA,0.518518518518519,0.518518518518518
"7163","sp|P55209|NP1L1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.89891231768632,0.423566054965765,6.84406194429491,63,3.73389807961644e-09,9.21123933948455e-08,NA,0.452991452991453,0.452991452991453
"7164","sp|P55209|NP1L1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.73334593370468,0.437588568222282,-6.24638332031612,63,4.02762960760583e-08,5.80680727371795e-07,NA,0.467236467236467,0.415954415954416
"7165","sp|P55212|CASP6_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.893333333333333,0.16
"7166","sp|P55212|CASP6_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.893333333333333,0.16
"7167","sp|P55212|CASP6_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.861538461538462,0.143589743589744
"7168","sp|P55212|CASP6_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.861538461538462,0.143589743589744
"7169","sp|P55263-2|ADK_HUMAN;sp|P55263|ADK_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",3.76987656769882,0.722935649748738,5.21467791636652,43,4.99710363133232e-06,3.55491628098734e-05,NA,0.716666666666667,0.35
"7170","sp|P55263-2|ADK_HUMAN;sp|P55263|ADK_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-4.34775415691155,0.693812093071715,-6.26647214761382,43,1.49723301534621e-07,2.07095150706737e-06,NA,0.716666666666667,0.383333333333333
"7171","sp|P55263-2|ADK_HUMAN;sp|P55263|ADK_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.51626341691478,0.635889286915376,3.95707785724914,43,0.000279572077489743,0.00136259521657995,NA,0.776923076923077,0.494871794871795
"7172","sp|P55263-2|ADK_HUMAN;sp|P55263|ADK_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.93838582770205,0.667544693933538,-2.90375437827245,43,0.00579889945605405,0.0164345725792407,NA,0.776923076923077,0.469230769230769
"7173","sp|P55265-4|DSRAD_HUMAN;sp|P55265-5|DSRAD_HUMAN;sp|P55265|DSRAD_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",4.04902175652661,0.449944828303209,8.99892942829437,52,3.48432394048359e-12,1.8376805058516e-10,NA,0.791228070175439,0.491228070175439
"7174","sp|P55265-4|DSRAD_HUMAN;sp|P55265-5|DSRAD_HUMAN;sp|P55265|DSRAD_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.66892847846974,0.401414936020464,-9.13998994367936,52,2.11075601441735e-12,1.50761003681055e-10,NA,0.768421052631579,0.635087719298246
"7175","sp|P55265-4|DSRAD_HUMAN;sp|P55265-5|DSRAD_HUMAN;sp|P55265|DSRAD_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",3.0265826988037,0.352064188706366,8.59667866227648,52,1.46962442215681e-11,8.41622414617303e-10,NA,0.767881241565452,0.665317139001349
"7176","sp|P55265-4|DSRAD_HUMAN;sp|P55265-5|DSRAD_HUMAN;sp|P55265|DSRAD_HUMAN","adjacent breast tissues-primary breast tumor tissues",-3.40667597686057,0.406528708243295,-8.37991489354246,52,3.21018767124315e-11,1.12952104953163e-09,NA,0.785425101214575,0.554655870445344
"7177","sp|P55268|LAMB2_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-2.84929017979458,0.812741228847074,-3.50577782775519,45,0.00104357857072035,0.0034548775409454,NA,0.524603174603175,0.491269841269841
"7178","sp|P55268|LAMB2_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",2.36847850206369,0.812274292325804,2.91586047279912,45,0.00551306220968861,0.0150251372863876,NA,0.542063492063492,0.542063492063492
"7179","sp|P55268|LAMB2_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-2.96325588008519,0.700092395439101,-4.23266400176597,45,0.000112235194868138,0.000634811763566345,NA,0.614163614163614,0.614163614163614
"7180","sp|P55268|LAMB2_HUMAN","adjacent breast tissues-primary breast tumor tissues",3.44406755781608,0.700634099402909,4.91564364445175,45,1.21758979476638e-05,8.26540977311175e-05,NA,0.600732600732601,0.575091575091575
"7181","sp|P55287-2|CAD11_HUMAN;sp|P55287|CAD11_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"7182","sp|P55287-2|CAD11_HUMAN;sp|P55287|CAD11_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"7183","sp|P55287-2|CAD11_HUMAN;sp|P55287|CAD11_HUMAN",NA,Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"7184","sp|P55287-2|CAD11_HUMAN;sp|P55287|CAD11_HUMAN",NA,-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"7185","sp|P55290-4|CAD13_HUMAN;sp|P55290|CAD13_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-2.25578264908083,0.834214982907159,-2.70407831949942,46,0.00956853406617775,0.0223286332316623,NA,0.7,0.366666666666667
"7186","sp|P55290-4|CAD13_HUMAN;sp|P55290|CAD13_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",2.20841058970199,0.830731815364763,2.6583917322732,46,0.0107640307387582,0.0259232358161465,NA,0.7,0.4
"7187","sp|P55290-4|CAD13_HUMAN;sp|P55290|CAD13_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.436874490380712,0.496457216204131,-0.879984168063901,46,0.383442193671166,0.493360112526472,NA,0.66025641025641,0.429487179487179
"7188","sp|P55290-4|CAD13_HUMAN;sp|P55290|CAD13_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.48424654975955,0.502263930786107,0.96412766292344,46,0.340023272089778,0.452836078041599,NA,0.66025641025641,0.403846153846154
"7189","sp|P55317-2|FOXA1_HUMAN;sp|P55317|FOXA1_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"7190","sp|P55317-2|FOXA1_HUMAN;sp|P55317|FOXA1_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"7191","sp|P55317-2|FOXA1_HUMAN;sp|P55317|FOXA1_HUMAN",NA,Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"7192","sp|P55317-2|FOXA1_HUMAN;sp|P55317|FOXA1_HUMAN",NA,-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"7193","sp|P55327-2|TPD52_HUMAN;sp|P55327-3|TPD52_HUMAN;sp|P55327-4|TPD52_HUMAN;sp|P55327-5|TPD52_HUMAN;sp|P55327-6|TPD52_HUMAN;sp|P55327-7|TPD52_HUMAN;sp|P55327|TPD52_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.52360542883897,0.672067179095447,3.75498983931273,44,0.000505319227657619,0.00185344306643244,NA,0.783333333333333,0.383333333333333
"7194","sp|P55327-2|TPD52_HUMAN;sp|P55327-3|TPD52_HUMAN;sp|P55327-4|TPD52_HUMAN;sp|P55327-5|TPD52_HUMAN;sp|P55327-6|TPD52_HUMAN;sp|P55327-7|TPD52_HUMAN;sp|P55327|TPD52_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.77402873544328,0.592707540071753,-2.99309290924241,44,0.00451677666449424,0.0127662240987423,NA,0.754166666666667,0.454166666666667
"7195","sp|P55327-2|TPD52_HUMAN;sp|P55327-3|TPD52_HUMAN;sp|P55327-4|TPD52_HUMAN;sp|P55327-5|TPD52_HUMAN;sp|P55327-6|TPD52_HUMAN;sp|P55327-7|TPD52_HUMAN;sp|P55327|TPD52_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.20493695367716,0.53551594656636,4.11740671368398,44,0.000165896038236468,0.00088523892616365,NA,0.692307692307692,0.461538461538462
"7196","sp|P55327-2|TPD52_HUMAN;sp|P55327-3|TPD52_HUMAN;sp|P55327-4|TPD52_HUMAN;sp|P55327-5|TPD52_HUMAN;sp|P55327-6|TPD52_HUMAN;sp|P55327-7|TPD52_HUMAN;sp|P55327|TPD52_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.95451364707286,0.622213302804004,-4.74839357139801,44,2.2029869480189e-05,0.00013875727410067,NA,0.71474358974359,0.407051282051282
"7197","sp|P55735|SEC13_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.932156888947712,0.500075843721199,1.86403102779627,57,0.0674703123068017,0.118820774523032,NA,0.641666666666667,0.541666666666667
"7198","sp|P55735|SEC13_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.871655052880703,0.493081431509245,-1.76777099517356,57,0.0824513088180863,0.141616918332603,NA,0.616666666666667,0.55
"7199","sp|P55735|SEC13_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.414254981831077,0.443642824357747,0.933757877028182,57,0.354367631820923,0.468255869488958,NA,0.653846153846154,0.525641025641026
"7200","sp|P55735|SEC13_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.474756817898086,0.451403928846861,-1.05173390739173,57,0.297360077784555,0.409733767854825,NA,0.673076923076923,0.519230769230769
"7201","sp|P55769|NH2L1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.484262375973242,1.81945466293408,-0.266157979002518,7,0.797786815776554,0.854193163969366,NA,0.955555555555556,0.0888888888888889
"7202","sp|P55769|NH2L1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.977777777777778,0.0444444444444444
"7203","sp|P55769|NH2L1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.905982905982906,0.0598290598290598
"7204","sp|P55769|NH2L1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.21521650214655,1.48557851143868,-0.818008939136912,7,0.440304394343481,0.549593610572502,NA,0.888888888888889,0.094017094017094
"7205","sp|P55786|PSA_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.98995409308567,0.765027432445887,3.90829657379268,45,0.0003099049961095,0.00122638988757951,NA,0.554022988505747,0.520689655172414
"7206","sp|P55786|PSA_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-2.70419431557624,0.764174036496826,-3.53871524865327,45,0.000946929793227635,0.00328535242356225,NA,0.531034482758621,0.531034482758621
"7207","sp|P55786|PSA_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.37433883321279,0.65863518862769,3.60493771697786,45,0.000777902204417646,0.00320248057710833,NA,0.513704686118479,0.513704686118479
"7208","sp|P55786|PSA_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.66009861072222,0.659625140543875,-4.03274291293524,45,0.00021064169445717,0.000933775522819302,NA,0.531388152077807,0.505747126436782
"7209","sp|P55795|HNRH2_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.99712009643612,0.366004918641387,8.18874267471991,62,1.86277659963707e-11,7.49767581353922e-10,NA,0.54,0.44
"7210","sp|P55795|HNRH2_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-2.61925625718047,0.357624923115842,-7.32403165405797,62,5.90060222904754e-10,1.84452825680026e-08,NA,0.466666666666667,0.433333333333333
"7211","sp|P55795|HNRH2_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.91918039423947,0.300156517016408,6.3939321168714,62,2.37798425395397e-08,4.76637218901899e-07,NA,0.466666666666667,0.466666666666667
"7212","sp|P55795|HNRH2_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.29704423349511,0.310093452919435,-7.4075870092359,62,4.22556656332063e-10,1.13512441953134e-08,NA,0.523076923076923,0.471794871794872
"7213","sp|P55809|SCOT1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.890871567704103,0.939996121027151,0.947739621234428,43,0.348558068243789,0.451222653727359,NA,0.62,0.52
"7214","sp|P55809|SCOT1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-2.13814917272036,0.906059552721125,-2.35983293404827,43,0.0228919172332027,0.0487799136134913,NA,0.68,0.646666666666667
"7215","sp|P55809|SCOT1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.59570422781334,0.781386394170516,2.04214488467932,43,0.0473005956268429,0.0958262856445262,NA,0.687179487179487,0.661538461538462
"7216","sp|P55809|SCOT1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.348426622797082,0.820495881442245,-0.424653713294243,43,0.673206477374887,0.751006461708076,NA,0.641025641025641,0.564102564102564
"7217","sp|P55884-2|EIF3B_HUMAN;sp|P55884|EIF3B_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",3.73896793054789,0.821009183659045,4.55411218895773,41,4.64619149143086e-05,0.000234920657393174,NA,0.663333333333333,0.63
"7218","sp|P55884-2|EIF3B_HUMAN;sp|P55884|EIF3B_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.02521369400763,0.856662357494601,-3.53139561641904,41,0.00103770763780853,0.00354214241860192,NA,0.653333333333333,0.486666666666667
"7219","sp|P55884-2|EIF3B_HUMAN;sp|P55884|EIF3B_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.98369793709427,0.749240239808331,2.64761265038532,41,0.0114519044155941,0.0299561643236625,NA,0.676923076923077,0.548717948717949
"7220","sp|P55884-2|EIF3B_HUMAN;sp|P55884|EIF3B_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.69745217363453,0.708199563578184,-3.80888708827443,41,0.00045927392817191,0.00182259842960141,NA,0.684615384615385,0.658974358974359
"7221","sp|P55899|FCGRN_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.331976248898605,0.979353135064405,-0.33897502036053,47,0.736138426014228,0.800799233704667,NA,0.677777777777778,0.444444444444444
"7222","sp|P55899|FCGRN_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.219586551376955,0.955101288030329,-0.229909177308095,47,0.819160041962995,0.871308246669369,NA,0.633333333333333,0.466666666666667
"7223","sp|P55899|FCGRN_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.626841522275674,0.87536478974976,-0.716091770671823,47,0.477477712948468,0.579587821887107,NA,0.700854700854701,0.418803418803419
"7224","sp|P55899|FCGRN_HUMAN","adjacent breast tissues-primary breast tumor tissues",1.17840432255123,0.90176360976529,1.30677741903773,47,0.197646444287413,0.29722620784466,NA,0.735042735042735,0.401709401709402
"7225","sp|P56134-2|ATPK_HUMAN;sp|P56134-3|ATPK_HUMAN;sp|P56134-4|ATPK_HUMAN;sp|P56134|ATPK_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.41821769510325,0.941107986149272,1.50696595499754,45,0.138807948710857,0.215212121189311,NA,0.6,0.566666666666667
"7226","sp|P56134-2|ATPK_HUMAN;sp|P56134-3|ATPK_HUMAN;sp|P56134-4|ATPK_HUMAN;sp|P56134|ATPK_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.18521766528662,0.938586578723693,-1.26276860563923,45,0.213176799518608,0.305543638374677,NA,0.6,0.6
"7227","sp|P56134-2|ATPK_HUMAN;sp|P56134-3|ATPK_HUMAN;sp|P56134-4|ATPK_HUMAN;sp|P56134|ATPK_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.44243609696843,0.808959894993325,1.78307491619264,45,0.0813201248377764,0.147257843226849,NA,0.564102564102564,0.564102564102564
"7228","sp|P56134-2|ATPK_HUMAN;sp|P56134-3|ATPK_HUMAN;sp|P56134-4|ATPK_HUMAN;sp|P56134|ATPK_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.67543612678506,0.81188397418677,-2.0636398550215,45,0.0448476609802129,0.0893258545379018,NA,0.564102564102564,0.538461538461538
"7229","sp|P56182|RRP1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.9,0.166666666666667
"7230","sp|P56182|RRP1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.9,0.166666666666667
"7231","sp|P56182|RRP1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.92948717948718,0.108974358974359
"7232","sp|P56182|RRP1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.92948717948718,0.108974358974359
"7233","sp|P56192|SYMC_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",4.0397689058596,0.712199179683247,5.67224594060372,53,5.98541721075208e-07,5.96397109045296e-06,NA,0.792592592592593,0.559259259259259
"7234","sp|P56192|SYMC_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.3947909591566,0.683018114495358,-4.97027953887404,53,7.37252758042928e-06,5.71873975593596e-05,NA,0.766666666666667,0.6
"7235","sp|P56192|SYMC_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.97359394027435,0.602119443694479,4.93854495385335,53,8.24138995292323e-06,7.11455892964146e-05,NA,0.749287749287749,0.621082621082621
"7236","sp|P56192|SYMC_HUMAN","adjacent breast tissues-primary breast tumor tissues",-3.61857188697735,0.63502893736242,-5.69827873042607,53,5.44548230507758e-07,5.70505029495294e-06,NA,0.769230769230769,0.58974358974359
"7237","sp|P56199|ITA1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-2.38279752685185,0.654621166381573,-3.63996407269077,42,0.000741311204766948,0.00257983046118554,NA,0.653333333333333,0.286666666666667
"7238","sp|P56199|ITA1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",2.15682044125833,0.661962941745895,3.25821931295704,42,0.00222397574701705,0.00693135412280687,NA,0.72,0.286666666666667
"7239","sp|P56199|ITA1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.696942176321211,0.400756015391606,-1.73906853435545,42,0.0893484336092458,0.158576875396152,NA,0.671794871794872,0.364102564102564
"7240","sp|P56199|ITA1_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.922919261914733,0.388509097837425,2.3755409256875,42,0.0221628605797566,0.0497556220015535,NA,0.620512820512821,0.364102564102564
"7241","sp|P56279|TCL1A_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.170752368028311,0.510835343509948,-0.334261069046382,14,0.743137172391209,0.807264421287184,NA,0.833333333333333,0.0666666666666667
"7242","sp|P56279|TCL1A_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-2.42567093454137,0.510835343509948,-4.74843991387634,14,0.00031136500447948,0.00126900522034271,NA,0.833333333333333,0.0666666666666667
"7243","sp|P56279|TCL1A_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.29312659335727,0.496025364844079,2.60697674959375,14,0.020694353931384,0.0489067153023428,NA,0.858974358974359,0.141025641025641
"7244","sp|P56279|TCL1A_HUMAN","adjacent breast tissues-primary breast tumor tissues",1.3032967092124,0.49602536484408,2.62747996692081,14,0.0198839130018391,0.0454179786081252,NA,0.858974358974359,0.141025641025641
"7245","sp|P56385|ATP5I_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.02518563002988,0.72168029419233,2.80620885221255,45,0.00738108798855763,0.0178383338783403,NA,0.588888888888889,0.255555555555556
"7246","sp|P56385|ATP5I_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.76665922617832,0.710490774720689,-2.48653365960007,45,0.0166768028308995,0.0370780125529102,NA,0.566666666666667,0.266666666666667
"7247","sp|P56385|ATP5I_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.662468265423673,0.590381577334139,1.1221018589622,45,0.267770922239532,0.37796714243934,NA,0.564102564102564,0.307692307692308
"7248","sp|P56385|ATP5I_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.920994669275224,0.603801054088075,-1.52532802491743,45,0.134175476569474,0.218165298943536,NA,0.581196581196581,0.299145299145299
"7249","sp|P56537|IF6_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.19592374276092,0.672519386613461,3.2652199869192,42,0.00218069652634645,0.00638960792537719,NA,0.755555555555556,0.355555555555556
"7250","sp|P56537|IF6_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.23623474645731,0.639693534587276,-1.93254219343472,42,0.0600549842791216,0.10895640212219,NA,0.727777777777778,0.361111111111111
"7251","sp|P56537|IF6_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.02251819032114,0.587023046758374,3.4453812358642,42,0.00130647769050207,0.00488900111253226,NA,0.606837606837607,0.324786324786325
"7252","sp|P56537|IF6_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.98220718662475,0.622631965613451,-4.78967889752739,42,2.10117435139878e-05,0.000134227459074113,NA,0.628205128205128,0.320512820512821
"7253","sp|P56545-2|CTBP2_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.66839801060678,0.543860960563417,3.06769217058417,50,0.00347799101237589,0.00957621467763983,NA,0.706666666666667,0.573333333333333
"7254","sp|P56545-2|CTBP2_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.94587012630359,0.631008535078009,-3.08374612724221,50,0.00332439795216155,0.00983166319626964,NA,0.746666666666667,0.413333333333333
"7255","sp|P56545-2|CTBP2_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.72822308456775,0.578328875231634,2.98830502605555,50,0.00434017871064718,0.0135004395005291,NA,0.733333333333333,0.451282051282051
"7256","sp|P56545-2|CTBP2_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.45075096887094,0.481743978696522,-3.01145636069248,50,0.00407006456120307,0.0122413520725945,NA,0.702564102564103,0.574358974358974
"7257","sp|P56556|NDUA6_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.964355723480951,0.724348370520915,1.33134243511507,18,0.199693034215557,0.289644851429772,NA,0.844444444444444,0.177777777777778
"7258","sp|P56556|NDUA6_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.583069597411619,0.458118134055532,-1.27274943746484,18,0.219301541600056,0.312887548627008,NA,0.822222222222222,0.222222222222222
"7259","sp|P56556|NDUA6_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.89656619757473,0.458118134055532,1.95706332259279,18,0.0660327134543111,0.125009983499395,NA,0.854700854700855,0.162393162393162
"7260","sp|P56556|NDUA6_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.27785232364406,0.724348370520915,-1.76414053741171,18,0.0946723564177707,0.165308453456141,NA,0.871794871794872,0.128205128205128
"7261","sp|P56937-2|DHB7_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.798850176869044,0.505296824875236,-1.58095229881227,31,0.124039625955698,0.197315244825003,NA,0.433333333333333,0
"7262","sp|P56937-2|DHB7_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.351682270952419,0.522826753352992,0.67265546129193,31,0.506149985943062,0.602982033558694,NA,0.533333333333333,0
"7263","sp|P56937-2|DHB7_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.476431356129366,0.419193982218484,-1.13654149710825,31,0.264439773348817,0.374253465635329,NA,0.538461538461538,0
"7264","sp|P56937-2|DHB7_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.923599262045992,0.397115426463838,2.32577029371609,31,0.0267451563420735,0.0583345082464518,NA,0.461538461538462,0
"7265","sp|P57077-1|M3KCL_HUMAN;sp|P57077|M3KCL_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"7266","sp|P57077-1|M3KCL_HUMAN;sp|P57077|M3KCL_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"7267","sp|P57077-1|M3KCL_HUMAN;sp|P57077|M3KCL_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.948717948717949,0
"7268","sp|P57077-1|M3KCL_HUMAN;sp|P57077|M3KCL_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.948717948717949,0
"7269","sp|P57081-2|WDR4_HUMAN;sp|P57081-3|WDR4_HUMAN;sp|P57081|WDR4_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"7270","sp|P57081-2|WDR4_HUMAN;sp|P57081-3|WDR4_HUMAN;sp|P57081|WDR4_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
